unique_id,mae,rmse,acc,nrmse,nmae,smape,crps,crpss,crpss_es,threshold_brier_score,less,
06789,0.8183914354284118,1.143922644326982,0.6984968144402521,0.5253713497000843,0.26577721413134964,0.4126435458202255,0.5718747696499812,0.32358296339731457,0.09244767483805538,0.09955643738977071,0.3691179654699388,
12345,0.8170060761701402,1.1450147451554755,0.6973288941204588,0.5258717490318822,0.26532559863944316,0.41187006584867375,0.5712099587613753,0.32437779282013707,0.0929985576836088,0.09869135802469137,0.3611149199930614,
12346,0.8157831183073966,1.1429065999346417,0.6984114256767925,0.5249039866729959,0.26492870336724594,0.4116283095425663,0.5701071064360078,0.32567799638694517,0.09261619292836189,0.0989753086419753,0.3639962911114316,
12347,0.8161473022267819,1.1431895465428412,0.6983838327023321,0.5250341968320674,0.26504755189224,0.4117220511969335,0.5709806546495706,0.3246423009596646,0.09303941550082101,0.09900088183421518,0.3643139418899736,
12348,0.816235241506484,1.1435250485641204,0.6981616364593853,0.5251874202277176,0.26507544510191844,0.41173493323595284,0.5703538756734489,0.3253870037877817,0.09263072481461847,0.09926543209876544,0.3637902663557875,
12349,0.8169872603958291,1.1443717957120478,0.6977804354070116,0.5255758741707147,0.26531943223535603,0.41210785666616273,0.5711131288801,0.32449042139870937,0.09285440671487129,0.09917813051146385,0.36275529827896574,
12356,0.8170327719873075,1.1446328002001709,0.6976355053192004,0.5256968735918478,0.2653344788653155,0.4117979549327903,0.5708676645430345,0.3247797560528755,0.09267000132271197,0.09846560846560848,0.36353624148798863,
12357,0.8173969559066928,1.1449151376923057,0.6976049418787692,0.5258268018737822,0.26545332739030963,0.4118916965871575,0.5718379881906862,0.3236298509803306,0.0931376874068155,0.09847530864197533,0.363853072528256,
12358,0.8174848951863947,1.1452470544709499,0.6973848327957493,0.5259783792694083,0.2654812205999881,0.41190457862617685,0.5711459918085066,0.3244517244863903,0.09270440889675684,0.09868518518518517,0.3633387992034298,
12359,0.8182369140757401,1.1460961211604273,0.6970088520539207,0.5263678999754509,0.2657252077334256,0.4122775020563867,0.5719062271835429,0.32355330206548755,0.0929447760074907,0.09856613756613757,0.3622934121643187,
12367,0.8161739980439492,1.1428057467416604,0.6986871396027704,0.5248584646347048,0.26505643211811236,0.41164994028105006,0.5706719722185047,0.32500526091609877,0.0926942478178368,0.09873456790123458,0.3667451258267822,
12368,0.8162619373236509,1.1431357937129192,0.6984679752922673,0.5250091811341525,0.2650843253277908,0.4116628223200693,0.5700357168545361,0.3257620153634428,0.09234938875914132,0.0990520282186949,0.36622444629837686,
12369,0.8170139562129964,1.1439873017866378,0.6980895095174949,0.5253998224098807,0.2653283124612284,0.41203574575027924,0.5708133254868972,0.32484250124941844,0.09256062755301787,0.09882716049382718,0.36517764701692673,
12378,0.8166261212430364,1.143418361160575,0.6984399118918488,0.5251392119586596,0.26520317385278486,0.41175656397443666,0.5708180849933806,0.3248339840718586,0.0926452247314833,0.09901763668430336,0.36654826582950467,
12379,0.8173781401323817,1.1442708667545327,0.6980632632276045,0.525530314625521,0.2654471609862224,0.4121294874046466,0.5716580986412814,0.3238408519992248,0.09290737855008013,0.09894091710758379,0.3654877207464575,
12389,0.8174660794120836,1.1445996600756823,0.6978428318506253,0.5256804571402136,0.26547505419590084,0.41214236944366583,0.5711807984942159,0.3244097494748144,0.09266687404539947,0.09911904761904762,0.3649889795496633,
12456,0.8165645931495238,1.1447351377621449,0.6975228438948328,0.5257443470637639,0.2651826323112277,0.4116281688628248,0.5705314160455212,0.3251773878860288,0.09273929808915789,0.09846560846560848,0.3621125479048966,
